# Mandarin character frequency data (auto-generated — do not edit)
# Sources: hanzicraft.com/lists/frequency + Wiktionary Mandarin top-1000
# Format: char TAB pseudo-frequency (= 100000 // rank)
# Regenerate: python build/fetch_mandarin_ranks.py
#
遒	18
磔	18
聃	18
綦	18
鲡	18
蔻	18
泠	18
砗	18
钕	18
镫	18
菹	18
胂	18
煅	18
煸	18
螯	18
躅	18
鲠	18
佥	18
罘	18
嶝	18
坨	18
菽	18
哞	18
徜	18
慊	17
洳	17
渑	17
灞	17
盍	17
钋	17
鸫	17
踯	17
縻	17
萘	17
褫	17
羰	17
俅	17
芤	17
隳	17
洮	17
胼	17
罴	17
镛	17
怛	17
芊	17
啉	17
噌	17
嫱	17
绲	17
膻	17
焐	17
葎	17
亓	17
倮	17
莼	17
蘅	17
嘞	17
缒	17
镆	17
伧	17
荏	17
唳	17
檩	17
鸶	17
蚬	17
骱	17
蘖	17
澍	17
韫	17
颎	17
嘏	17
垡	17
腚	17
焯	17
繻	17
怙	17
羧	17
鼙	17
倥	17
亳	17
艽	17
荠	17
昴	17
舨	17
魈	17
醣	17
枵	17
粜	17
甙	17
珲	17
杓	17
楸	17
楦	17
疃	17
蛏	17
蠛	17
髌	17
茔	17
诼	17
嬖	17
耒	17
蜣	17
笄	17
跣	17
钣	17
戆	17
蜉	17
喾	17
铍	17
陉	17
薹	17
肷	17
岵	17
瓴	17
荽	17
怫	17
钭	17
窀	17
缯	17
倬	17
摭	17
帔	17
楝	17
痱	17
蚶	17
螬	17
髑	17
鼗	17
狷	17
殛	17
裉	17
粝	17
萋	17
葭	17
衽	17
鳢	17
傧	17
喁	17
嫘	17
罟	17
钌	17
裼	17
愦	17
蝽	17
锗	17
衿	17
粢	17
醵	17
跫	17
鐾	17
廛	17
墉	17
哌	17
扦	17
堇	17
婧	17
暌	17
罱	17
镞	17
蹰	17
陟	17
鳔	17
脘	17
岿	17
侔	17
郾	17
唿	17
砹	17
疴	17
麸	17
薨	17
綝	17
滁	17
偾	17
拊	17
撺	17
呒	17
狯	17
猢	17
椁	17
榱	17
罾	17
铳	17
裎	17
鳚	17
眦	17
璎	17
崞	17
缇	17
蝣	17
萑	17
狲	17
缱	17
晷	17
冼	17
痧	17
蕖	17
狍	17
憷	17
锛	17
窨	17
袼	17
帏	17
儋	17
绨	17
疠	17
蘩	17
嵝	17
庀	17
汜	17
炅	17
煳	17
泶	17
瓠	17
窳	17
虮	17
蚰	17
邰	17
苊	17
砀	17
捩	17
蹉	17
莪	17
螽	17
蘼	17
槔	17
曛	17
蛲	17
鹾	17
隹	17
犸	17
衄	17
銎	17
泫	17
玢	17
辊	17
瞋	17
墀	17
酐	17
堞	17
尥	17
嚯	17
猗	17
逑	17
逯	17
硖	17
噻	17
嵛	17
畀	17
鲃	17
偬	17
鄞	17
呖	17
溧	17
嬲	17
肭	17
鹈	17
鹱	17
窭	17
黧	17
谵	17
沆	17
嫒	17
塬	17
缣	17
篯	17
酃	17
喱	17
泔	17
溘	17
迕	17
肀	17
秫	17
裣	17
铋	17
蒌	17
曩	17
赀	17
箪	17
朊	17
鳙	17
仫	17
钎	17
芑	17
胙	17
盱	17
糇	17
挹	17
捭	17
悱	17
鬟	17
崤	17
澶	17
甾	17
欹	17
瞽	17
钇	17
鹪	17
鞔	17
缡	17
铯	17
鲚	17
嘬	17
庹	17
渖	17
湔	17
玎	17
锜	17
锊	17
舾	17
籼	17
阊	17
祕	17
猊	17
燹	17
葑	17
蓼	17
幛	17
岣	17
浼	17
瑷	17
敫	17
钔	17
钫	17
锼	17
锿	17
癔	17
穸	17
褊	17
蚍	17
篦	17
麇	17
樘	17
钯	17
禇	17
铒	17
莩	17
嵯	17
逭	17
遄	17
戗	17
睃	17
鮈	17
瀣	17
皴	17
泮	17
轫	17
褰	17
炱	17
醍	17
锱	17
篁	16
葚	16
驽	16
辚	16
睥	16
鸺	16
筇	16
戥	16
髀	16
驺	16
哙	16
濞	16
逄	16
桤	16
攵	16
炻	16
磙	16
疳	16
醭	16
鳇	16
鹮	16
迓	16
眇	16
楮	16
砜	16
菘	16
馇	16
栌	16
醐	16
唢	16
獍	16
殳	16
仡	16
刿	16
葜	16
薅	16
湓	16
搴	16
尕	16
磴	16
锝	16
镅	16
艚	16
殄	16
暝	16
祢	16
豉	16
垴	16
瓿	16
煺	16
蟥	16
蹀	16
黼	16
氙	16
铑	16
蒡	16
杪	16
肜	16
膂	16
砬	16
硭	16
酽	16
踟	16
鲷	16
蒴	16
藁	16
猡	16
旒	16
硇	16
锍	16
鞲	16
哿	16
皤	16
哏	16
殍	16
漯	16
谂	16
跶	16
橥	16
镬	16
鸲	16
姝	16
茭	16
窆	16
髟	16
畋	16
溏	16
鲔	16
喹	16
吣	16
羼	16
缧	16
窬	16
骘	16
赉	16
镓	16
邳	16
璩	16
鸸	16
涠	16
溲	16
孥	16
敉	16
筌	16
蹓	16
垓	16
苒	16
荸	16
甓	16
锪	16
镄	16
脔	16
艟	16
眬	16
彘	16
檠	16
胩	16
旄	16
祆	16
伛	16
鲥	16
荦	16
暾	16
缌	16
飏	16
锞	16
趵	16
跖	16
跬	16
僬	16
皲	16
翥	16
祎	16
芴	16
菰	16
眙	16
锓	16
訾	16
莳	16
菪	16
槠	16
榍	16
俜	16
觚	16
撄	16
嵫	16
桴	16
晡	16
爨	16
悫	16
锇	16
锖	16
锘	16
蝾	16
糌	16
柙	16
滹	16
睚	16
莨	16
尻	16
罨	16
锔	16
筲	16
妣	16
砘	16
谳	16
钽	16
鈤	16
鄹	16
菡	16
崦	16
狺	16
杌	16
秭	16
舯	16
豇	16
鲵	16
蘧	16
阚	16
悝	16
铌	16
缑	16
瑗	16
椹	16
旰	16
魆	16
蓍	16
蕹	16
岜	16
钐	16
锬	16
镪	16
绡	16
檎	16
茕	16
荈	16
侉	16
渫	16
辂	16
欷	16
轾	16
麴	16
戢	16
趼	16
芈	16
苈	16
缍	16
歃	16
燠	16
耜	16
顸	16
蚵	16
哓	16
澌	16
郜	16
徼	16
籀	16
陬	16
蕤	16
叻	16
猞	16
洇	16
锎	16
舳	16
缋	16
镗	16
褙	16
耋	16
聬	16
鳡	16
鲌	16
鰽	16
袴	16
巯	16
吖	16
猁	16
桷	16
砼	16
锾	16
颟	16
跽	16
悛	16
桕	16
艨	16
颡	16
髹	16
桫	16
葸	16
屣	16
獒	16
瘌	16
佴	16
锫	16
隰	16
醌	16
鰕	16
岽	16
昃	16
螓	16
垧	16
廨	16
骺	16
黥	16
豳	16
荑	16
莶	16
蓊	16
揎	16
娈	16
嫜	16
毽	16
砑	16
碶	16
剀	16
薷	16
怃	16
怿	16
骐	16
腧	16
霈	16
蝻	16
墼	16
坩	16
甏	16
鹇	16
鹣	16
舴	16
鲭	16
傺	16
枘	16
秕	16
糨	16
忉	16
磲	16
侑	16
萁	16
葳	16
呙	16
鹋	16
貘	16
葶	16
枨	16
棹	16
纛	16
嶷	16
妁	16
杩	16
鹛	16
羝	16
骖	16
祧	16
淠	16
畎	16
箨	16
鳐	16
剡	16
吲	16
嫫	16
戽	16
糗	16
鸮	16
蕰	16
坼	16
璺	16
栊	16
镝	16
疔	16
瘰	16
谮	16
辋	16
碥	16
豂	16
黒	16
劂	16
潋	16
孓	16
螋	16
鲳	16
铙	16
塄	16
萆	16
碲	16
粋	16
纻	16
沭	16
祏	16
鱲	16
鄩	16
怍	16
糍	16
鸻	16
仵	16
柰	16
棼	16
氇	16
氆	16
烀	16
镔	16
珉	16
鞬	16
囝	16
犴	16
镠	16
觇	16
钆	16
蚺	16
蝓	16
趑	15
貔	15
躞	15
氽	15
绂	15
栲	15
鹎	15
襻	15
蓚	15
祓	15
郿	15
骝	15
檫	15
砟	15
蝰	15
猱	15
缵	15
沔	15
彖	15
黻	15
眢	15
鮠	15
茛	15
蕈	15
骀	15
樨	15
昝	15
餂	15
镎	15
酡	15
鳜	15
觋	15
礅	15
垆	15
坻	15
荇	15
扃	15
磻	15
郗	15
阇	15
腈	15
铈	15
顟	15
衖	15
珙	15
襞	15
劁	15
隈	15
胬	15
纮	15
翙	15
茀	15
荜	15
溱	15
酤	15
鱇	15
圯	15
柽	15
瞀	15
铖	15
粞	15
撙	15
铊	15
圹	15
菝	15
岙	15
漶	15
缏	15
貊	15
粫	15
徂	15
洎	15
礌	15
邠	15
邽	15
溽	15
棰	15
舭	15
艋	15
聱	15
尢	15
藚	15
佾	15
蕻	15
狁	15
绁	15
牾	15
慝	15
蜱	15
鬘	15
埚	15
堙	15
菥	15
萏	15
玟	15
椟	15
铗	15
颙	15
踬	15
筚	15
矻	15
搠	15
圉	15
浍	15
蛸	15
鮊	15
芘	15
萜	15
鄗	15
惝	15
毵	15
鲽	15
酞	15
哚	15
溷	15
缞	15
踰	15
搦	15
帻	15
铦	15
鲴	15
髫	15
醡	15
儇	15
狴	15
迮	15
趱	15
椠	15
赟	15
陔	15
坌	15
悃	15
塍	15
疬	15
麈	15
絜	15
脩	15
赒	15
埒	15
镡	15
镨	15
骎	15
骙	15
鼩	15
雰	15
藴	15
鳑	15
豨	15
琚	15
觫	15
鲦	15
刳	15
拶	15
掊	15
泐	15
瘗	15
雩	15
麿	15
檗	15
鼂	15
褔	15
铟	15
鲏	15
蒗	15
魟	15
遹	15
攴	15
蝥	15
茆	15
蓁	15
嚆	15
忮	15
篌	15
菧	15
卺	15
郫	15
篠	15
犰	15
狳	15
陠	15
蹁	15
蓐	15
菃	15
埝	15
蕞	15
喈	15
戋	15
赙	15
磉	15
郤	15
聍	15
铷	15
硏	15
腘	15
鮟	15
鳈	15
秾	15
邗	15
矧	15
舁	15
貅	15
骢	15
阼	15
垸	15
墁	15
攮	15
柝	15
梃	15
眚	15
箜	15
簏	15
綮	15
鲩	15
茇	15
摅	15
顐	15
蜾	15
龂	15
讉	15
鎯	15
脒	15
箬	15
鲻	15
埸	15
颃	15
蒹	15
瞍	15
铫	15
蒐	15
蹻	15
幞	15
阯	15
觏	15
媵	15
钬	15
襦	15
簋	15
翮	15
蹯	15
艖	15
鲿	15
蹠	15
攉	15
禊	15
箐	15
镟	15
癍	15
霪	15
袪	15
劓	15
殂	15
脞	15
霨	15
饾	15
耵	15
泺	15
埤	15
碁	15
鲐	15
鷟	15
膬	15
粯	15
陴	15
橼	15
驩	15
唣	15
蜩	15
埯	15
蓥	15
袝	15
谞	15
馘	15
谫	15
輶	15
廑	15
瘐	15
躐	15
黟	15
膯	15
藭	15
禆	15
稓	15
縠	15
揠	15
绐	15
鸰	15
搛	15
黹	15
恧	15
粎	15
柒	15
裒	15
栳	15
钸	15
饸	15
譞	15
铕	15
絷	15
蒨	15
蓣	15
迻	15
釆	15
鲕	15
鍏	15
鷉	15
郄	15
埘	15
薤	15
鲞	15
鼯	15
坭	15
蔌	15
缳	15
筸	15
夼	15
椐	15
轹	15
脬	15
眍	15
饹	15
瘥	15
瘵	15
邴	15
鉁	15
鞮	15
舄	15
麄	15
翛	15
覩	15
纩	15
唛	15
袓	15
祂	15
螵	15
鸊	15
鮡	15
禛	15
袆	15
謴	15
邾	15
鮣	15
酲	15
龁	15
汔	15
眄	15
眊	15
鬲	15
阨	15
靸	15
酺	15
狃	15
轺	15
霅	15
鬂	15
鼷	15
蠃	15
埴	15
鴥	15
髆	15
膮	15
铪	15
簳	15
訉	15
鲉	15
蕿	15
袊	15
汆	15
仝	15
趽	15
堍	15
揸	15
忭	15
銧	15
妤	15
頫	15
讟	15
龠	15
垤	15
擐	15
噍	15
洫	15
滏	15
璁	15
癃	15
邡	15
絁	15
蒽	15
膫	15
臅	15
茖	15
詾	15
贆	15
蹨	15
鰜	15
赕	15
鯮	15
蔯	15
貙	15
躜	15
鳀	15
鹡	15
蠋	15
钲	15
蜁	15
兕	15
阽	15
绋	15
铓	15
爝	15
磾	15
螘	15
仂	15
顗	15
蟫	15
蕺	14
骃	14
蔀	14
诪	14
猹	14
鋬	14
齾	14
埕	14
虡	14
紬	14
訢	14
蔎	14
繸	14
绖	14
埭	14
駮	14
鰡	14
鵳	14
柁	14
筴	14
珧	14
贳	14
贶	14
腩	14
臌	14
礓	14
袛	14
貐	14
蹐	14
圬	14
堠	14
屦	14
驵	14
桄	14
憝	14
瘳	14
騃	14
茌	14
辀	14
胠	14
埏	14
腠	14
靰	14
鞡	14
缻	14
铼	14
紤	14
鐣	14
莤	14
鱯	14
邲	14
唼	14
鐻	14
閟	14
駚	14
篥	14
茈	14
肏	14
萩	14
跐	14
蹅	14
瞢	14
罽	14
聭	14
辻	14
铚	14
箦	14
踣	14
菑	14
捃	14
瘕	14
閒	14
顩	14
鳓	14
聛	14
脮	14
諹	14
誖	14
蕅	14
睒	14
笰	14
籥	14
翧	14
镩	14
耧	14
蜞	14
舡	14
鹀	14
罣	14
觍	14
絽	14
羶	14
臜	14
觔	14
躼	14
岈	14
潲	14
枧	14
觌	14
膦	14
礞	14
蝤	14
螗	14
酹	14
醅	14
絅	14
纁	14
葰	14
郇	14
躄	14
茼	14
洧	14
滠	14
澉	14
鎭	14
铏	14
赆	14
赇	14
顣	14
骕	14
飑	14
訄	14
輓	14
鋹	14
钘	14
陁	14
耱	14
鋵	14
鱵	14
榀	14
膶	14
茐	14
螝	14
訙	14
鄬	14
閮	14
鯆	14
逿	14
鮀	14
鯝	14
鰁	14
鱤	14
郕	14
镴	14
鮄	14
鲙	14
鳁	14
齁	14
膹	14
袣	14
謿	14
陧	14
坜	14
坫	14
甍	14
绠	14
恝	14
飗	14
镙	14
镱	14
魋	14
硱	14
祫	14
箖	14
袧	14
迯	14
郙	14
酖	14
遘	14
阘	14
眭	14
餗	14
耖	14
鯒	14
邶	14
絼	14
颥	14
篚	14
鳘	14
虒	14
裈	14
遆	14
麑	14
粚	14
鄚	14
粌	14
葌	14
貏	14
闅	14
鳉	14
鴱	14
鶎	14
祼	14
鬛	14
镈	14
瞓	14
罶	14
羑	14
黉	14
霚	14
笹	14
郐	14
溻	14
袉	14
訚	14
谉	14
莛	14
哕	14
滗	14
瀹	14
稃	14
眰	14
眳	14
矞	14
硚	14
禋	14
翀	14
苾	14
襕	14
趥	14
茺	14
軿	14
逌	14
唪	14
庳	14
殪	14
隃	14
糈	14
鲄	14
碕	14
鲣	14
綎	14
栝	14
轵	14
雔	14
頠	14
穈	14
翃	14
膭	14
衒	14
盇	14
譢	14
鳰	14
鴫	14
笟	14
莾	14
袑	14
訒	14
讝	14
鈩	14
閷	14
頉	14
髤	14
龤	14
薿	14
鱥	14
觝	14
鮻	14
鳤	14
穉	14
觱	14
轘	14
筘	14
鲝	14
蔸	14
镚	14
痦	14
秵	14
臎	14
葴	14
泖	14
骟	14
锽	14
犋	14
眵	14
耩	14
筢	14
躔	14
鬏	14
黪	14
祔	14
箠	14
舲	14
蒷	14
蜺	14
襢	14
謺	14
劐	14
搋	14
醊	14
廒	14
洚	14
胲	14
韥	14
饘	14
馂	14
筅	14
鳆	14
鲊	14
篸	14
腄	14
臑	14
诐	14
仳	14
趩	14
絪	14
绹	14
膵	14
蕗	14
蝘	14
袠	14
賸	14
葙	14
祪	14
禘	14
菍	14
仉	14
氕	14
矔	14
臒	14
苿	14
菢	14
蔂	14
藞	14
袩	14
跍	14
跓	14
邿	14
醿	14
鈨	14
駵	14
駸	14
鰪	14
鱾	14
賨	14
艞	14
鹟	14
鞓	14
穊	14
蕡	14
鑨	14
楱	14
靹	14
鷃	14
鼱	14
眫	14
艆	14
褯	14
剞	14
蔟	14
靿	14
瘼	14
酴	14
鼢	14
睆	14
硁	14
秬	14
穪	14
筦	14
粡	14
粣	14
綖	14
刭	14
跼	14
蒇	14
挢	14
邆	14
彡	14
猃	14
闉	14
阓	14
阛	14
靺	14
鞨	14
铥	14
瘅	14
騻	14
箅	14
箢	14
觖	14
麆	14
齮	14
糀	14
瘊	14
聴	14
讬	14
揲	14
镮	14
钷	14
睪	14
翫	14
荅	14
菉	14
袚	14
褋	14
贠	14
踦	14
遯	14
鎌	14
靉	14
韲	14
餖	14
麕	14
菵	14
蟭	14
錏	14
稖	14
笇	14
篂	14
緛	14
縿	14
蕚	14
蝿	14
袃	14
軅	14
軓	14
鉄	14
鯕	14
鶕	14
麨	14
脭	14
鲯	14
鐏	14
魾	14
眎	14
窋	14
縡	14
鉏	14
謦	14
麹	14
繐	14
粺	14
缊	14
艈	14
蓇	14
蛣	14
蹾	14
掎	14
哜	14
鄦	14
韰	14
飖	14
镲	14
麃	14
筰	14
聠	14
茷	14
螀	14
褧	14
賮	14
赗	14
踡	14
揞	14
遝	14
酂	14
酇	14
檑	14
雮	14
氍	14
腙	14
痖	14
髣	14
髳	14
酎	14
鲒	14
鲪	14
鹯	14
麜	14
齸	14
齻	13
粩	13
簰	13
蒾	13
蓏	13
薳	13
藛	13
蚢	13
蓠	13
蓰	13
遡	13
郋	13
鄜	13
錞	13
靣	13
鸂	13
麐	13
麚	13
齧	13
睊	13
砢	13
碻	13
絃	13
茝	13
菴	13
袥	13
襍	13
覗	13
諥	13
跂	13
辵	13
邅	13
醨	13
頍	13
疰	13
觜	13
笭	13
糷	13
翉	13
胵	13
芖	13
蛚	13
蛯	13
蜏	13
賲	13
钃	13
餈	13
馧	13
麤	13
鼶	13
臓	13
螣	13
铽	13
竝	13
粊	13
絺	13
絿	13
脦	13
臇	13
臋	13
葍	13
葞	13
葻	13
藙	13
蜔	13
螕	13
觼	13
觿	13
諝	13
趧	13
跉	13
邉	13
酁	13
鍊	13
闀	13
闄	13
腽	13
髿	13
鶝	13
鷣	13
鋊	13
隤	13
譟	13
蒉	13
磜	13
綼	13
輋	13
頨	13
閗	13
鲹	13
禣	13
粏	13
臐	13
迏	13
鋾	13
鐇	13
铻	13
鮼	13
鼈	13
込	13
篰	13
痄	13
睄	13
磡	13
窔	13
筊	13
羺	13
腪	13
荄	13
蓡	13
蝀	13
詥	13
豀	13
苠	13
郞	13
骒	13
戤	13
铞	13
耢	13
麯	13
秱	13
筼	13
脧	13
茣	13
菒	13
蕝	13
詝	13
謱	13
冁	13
踧	13
茚	13
辌	13
辒	13
郪	13
鄘	13
鄠	13
帱	13
鈇	13
缲	13
雚	13
雟	13
韺	13
頵	13
顝	13
镘	13
鬋	13
酾	13
鳣	13
麀	13
麉	13
麊	13
麣	13
藬	13
鞚	13
飔	13
鴃	13
醲	13
毳	13
絫	13
脺	13
蚘	13
蝺	13
裀	13
詧	13
踘	13
蹷	13
蟓	13
盦	13
瞆	13
矰	13
磥	13
祮	13
稛	13
箾	13
翂	13
胊	13
蓺	13
薾	13
襱	13
覅	13
讏	13
跅	13
踆	13
蹔	13
軐	13
轪	13
鄤	13
醰	13
鑟	13
铔	13
閛	13
陙	13
霳	13
顑	13
镤	13
竚	13
紩	13
聦	13
鶄	13
簷	13
糵	13
紖	13
趦	13
禠	13
籓	13
镥	13
矝	13
笖	13
笧	13
簢	13
簻	13
粍	13
綍	13
縕	13
罋	13
翜	13
膰	13
膲	13
菂	13
薢	13
藷	13
袀	13
袐	13
覍	13
賹	13
釛	13
鈱	13
鈶	13
鍦	13
閯	13
閺	13
隂	13
顪	13
驌	13
驘	13
鰠	13
鲗	13
鶒	13
鶗	13
硙	13
禜	13
糢	13
藠	13
镦	13
蕂	13
霮	13
沩	13
禬	13
鴪	13
鮨	13
鱣	13
盝	13
眹	13
睖	13
磫	13
禫	13
繨	13
褱	13
鏏	13
鹓	13
繟	13
繺	13
沲	13
餦	13
踺	13
祦	13
篲	13
絙	13
纄	13
脝	13
茊	13
菫	13
蓞	13
酦	13
醾	13
锳	13
钶	13
鲼	13
齄	13
鷧	13
祋	13
箯	13
粐	13
粦	13
粭	13
紃	13
脰	13
芃	13
苽	13
莿	13
菆	13
藗	13
藧	13
袵	13
裯	13
褵	13
襆	13
詤	13
譓	13
跊	13
軈	13
苘	13
迺	13
掭	13
邘	13
鄳	13
猸	13
艴	13
鑕	13
柃	13
闒	13
毹	13
脶	13
颋	13
鵀	13
鶜	13
鶟	13
鷱	13
鹍	13
麖	13
軎	13
稂	13
佧	13
緌	13
蠾	13
裲	13
郈	13
鋐	13
瓞	13
驙	13
鯙	13
眆	13
睠	13
瞫	13
矅	13
碃	13
禃	13
秔	13
穻	13
籐	13
絏	13
纕	13
翐	13
耈	13
耎	13
脷	13
艐	13
苙	13
葹	13
蓂	13
蔲	13
薋	13
蛷	13
蜑	13
衂	13
衋	13
袿	13
誳	13
諆	13
讱	13
軃	13
轝	13
郀	13
鉐	13
鍧	13
鍼	13
鏦	13
镵	13
陗	13
陼	13
韈	13
骫	13
骳	13
骹	13
髠	13
髥	13
鳒	13
鶡	13
龒	13
籂	13
翯	13
莚	13
萗	13
転	13
鄷	13
靭	13
馉	13
鼰	13
臛	13
軡	13
瞐	13
銶	13
钖	13
矊	13
矘	13
矡	13
硽	13
磿	13
礈	13
礜	13
秲	13
笗	13
箘	13
箽	13
簜	13
粷	13
緷	13
繉	13
繙	13
罁	13
羇	13
聣	13
脙	13
脻	13
脼	13
腗	13
艜	13
葘	13
葢	13
藘	13
蛬	13
螁	13
螚	13
螤	13
袇	13
袌	13
袔	13
袦	13
袨	13
覂	13
訋	13
詻	13
譃	13
譄	13
賰	13
趮	13
蹱	13
軙	13
軠	13
鄫	13
鄿	13
酀	13
釡	13
釢	13
鉃	13
鍎	13
鞗	13
韱	13
餁	13
騺	13
鯚	13
鳛	13
鴮	13
鴲	13
鴷	13
鷷	13
鸀	13
麎	13
麡	13
麧	13
鼇	13
鼞	13
鼤	13
齺	13
齽	13
龑	13
砮	13
綟	13
緜	13
繑	13
纑	13
蠙	13
輴	13
酨	13
鏂	13
駹	13
瞕	13
肻	13
鐰	13
綵	13
鮰	13
鳾	13
虰	13
驎	13
荬	13
鑛	13
犏	13
鞧	13
鮋	13
盕	13
盩	13
盻	13
眖	13
砛	13
硈	13
禢	13
禥	13
窼	13
竏	13
筈	13
筽	13
篴	13
籆	13
籇	13
紏	13
肣	13
胑	13
臮	13
苲	13
蒃	13
虗	13
蜌	13
跘	13
鷭	13
鸼	13
鹐	13
矄	13
魖	13
鴐	13
薀	13
謏	13
脎	13
聧	13
脜	13
荖	13
蕌	13
蠷	13
褏	13
觽	13
踫	13
蹽	13
軉	13
墚	13
搌	13
擗	13
哳	13
楗	13
韂	13
饏	13
耥	13
髼	13
篼	13
鬑	13
醑	13
鴧	12
眜	12
瞷	12
磦	12
礨	12
祃	12
祲	12
祻	12
窊	12
簥	12
縢	12
繌	12
聜	12
胔	12
胾	12
脨	12
膼	12
艕	12
苼	12
莻	12
蓨	12
蓵	12
蓾	12
藦	12
虀	12
蚈	12
蛡	12
蝝	12
蝹	12
蟿	12
衼	12
褦	12
襶	12
覐	12
詯	12
誴	12
諓	12
謧	12
謪	12
譁	12
貤	12
赪	12
踖	12
軆	12
輈	12
鄛	12
鄡	12
醖	12
屺	12
鍑	12
鏉	12
雊	12
飐	12
稆	12
駳	12
騽	12
骍	12
筻	12
魱	12
舣	12
鮾	12
鯋	12
鯏	12
鶃	12
鶫	12
齛	12
矙	12
絾	12
袗	12
襬	12
漤	12
鬐	12
鲾	12
鴾	12
稭	12
籄	12
聺	12
褹	12
鏕	12
齆	12
盫	12
矎	12
礋	12
窌	12
簼	12
纴	12
翚	12
耰	12
艧	12
藇	12
虖	12
蚖	12
蜎	12
蜨	12
蠭	12
詟	12
豭	12
趬	12
阢	12
圊	12
録	12
鍮	12
鍸	12
闚	12
阤	12
霫	12
鞎	12
韗	12
鬖	12
鳠	12
鴼	12
鷇	12
黇	12
黡	12
齣	12
眅	12
磈	12
磳	12
窅	12
窾	12
筭	12
箣	12
簃	12
簺	12
粴	12
糦	12
絟	12
緺	12
縩	12
罍	12
翣	12
聟	12
肊	12
肙	12
肞	12
臞	12
苶	12
菭	12
葖	12
蕳	12
蚒	12
蜪	12
蠜	12
袕	12
裋	12
裩	12
褎	12
襫	12
觭	12
訆	12
訏	12
訽	12
詨	12
譻	12
诇	12
貑	12
跱	12
坶	12
躘	12
輖	12
轇	12
轋	12
轕	12
迒	12
郘	12
醄	12
醼	12
鋋	12
鏁	12
鏭	12
鐄	12
辁	12
阸	12
牿	12
鞝	12
頞	12
瞵	12
饤	12
駃	12
駉	12
騠	12
驡	12
髪	12
鬿	12
鱻	12
鷫	12
鹖	12
磩	12
磭	12
稌	12
穃	12
綂	12
膥	12
膱	12
臿	12
艎	12
苃	12
茍	12
蒟	12
藣	12
虈	12
蜐	12
訅	12
讈	12
趷	12
蹹	12
鋫	12
騛	12
鰤	12
鶢	12
鶳	12
黋	12
齢	12
聝	12
膴	12
芵	12
藫	12
跰	12
踥	12
迆	12
逤	12
麅	12
缷	12
虙	12
齗	12
裓	12
铹	12
睙	12
矟	12
硣	12
磹	12
礀	12
秶	12
窇	12
竷	12
笣	12
篃	12
簬	12
簯	12
粓	12
粶	12
縼	12
绤	12
罆	12
翆	12
翑	12
脵	12
臄	12
茽	12
莵	12
菕	12
蓛	12
蓷	12
蓸	12
蔘	12
蕼	12
藖	12
藢	12
蛢	12
蠄	12
蠈	12
蠎	12
覙	12
訑	12
詸	12
謥	12
貋	12
貛	12
贁	12
贂	12
贉	12
趤	12
趯	12
趶	12
跔	12
蹆	12
塥	12
輰	12
邼	12
釟	12
釠	12
鉂	12
銊	12
鋭	12
錃	12
漭	12
鏆	12
鐖	12
鑱	12
镃	12
陜	12
霠	12
鞖	12
韨	12
韼	12
韽	12
飳	12
飸	12
餆	12
駡	12
駷	12
騼	12
魜	12
鰫	12
鱽	12
鲬	12
鶆	12
鶊	12
鷿	12
鸁	12
麞	12
鼏	12
鼜	12
鼫	12
盬	12
祅	12
禭	12
糱	12
縂	12
蠥	12
軷	12
鄮	12
釱	12
錣	12
鑢	12
钑	12
饟	12
鯅	12
鼊	12
粛	12
粻	12
瞂	12
靮	12
盨	12
県	12
箥	12
簕	12
臖	12
盿	12
蔊	12
鶸	12
窎	12
鉔	12
鏱	12
隺	12
荘	12
蒻	12
蔴	12
裛	12
鈙	12
鎋	12
鑀	12
髴	12
鴓	12
鸴	12
秹	12
茢	12
蘁	12
蚑	12
鏻	12
霤	12
霩	12
頺	12
餚	12
鯂	12
籔	12
蘘	12
雑	12
鬶	12
鯵	12
鰧	12
鱂	12
鳂	12
鵟	12
盠	12
盳	12
盽	12
眃	12
眏	12
睧	12
硄	12
碔	12
碦	12
碸	12
磃	12
礘	12
礮	12
祘	12
禤	12
秌	12
秙	12
秢	12
稧	12
稬	12
稲	12
稸	12
穜	12
竒	12
筶	12
篬	12
籒	12
籞	12
籶	12
糂	12
糉	12
綡	12
綶	12
緼	12
縁	12
繤	12
繧	12
繬	12
纃	12
纒	12
纗	12
罯	12
羀	12
耴	12
肍	12
腨	12
膗	12
膟	12
舦	12
艊	12
菄	12
葾	12
蒕	12
蒘	12
蒧	12
蓃	12
蓆	12
蔱	12
蘔	12
蟨	12
蠪	12
謟	12
讙	12
谽	12
踨	12
躱	12
輗	12
鋕	12
鎚	12
鯶	12
鳋	12
鹒	12
篭	12
縜	12
腣	12
赲	12
馻	12
磞	12
睕	12
瞜	12
碠	12
簘	12
腃	12
腵	12
蓳	12
覇	12
銝	12
巛	12
鐴	12
鑵	12
隩	12
飮	12
飰	12
餇	12
饐	12
痃	12
駞	12
鴜	12
睅	12
睍	12
碽	12
磸	12
礉	12
礽	12
祾	12
禌	12
筥	12
簴	12
紣	12
絍	12
縆	12
繀	12
羕	12
羵	12
耇	12
聫	12
脗	12
臯	12
艁	12
艂	12
茞	12
葨	12
蒄	12
蒭	12
薂	12
藯	12
螑	12
蟼	12
衟	12
褑	12
褠	12
訔	12
詗	12
詪	12
諈	12
讌	12
豗	12
豷	12
貗	12
貣	12
賯	12
贋	12
冱	12
輀	12
蒈	12
轓	12
迋	12
逓	12
酳	12
鈪	12
尜	12
